tweet_id,airline_sentiment,airline,lat,lon,tweet_location,tt_lat,tt_lng,user_timezone,usr_lat,usr_lng,hour,date,dow
936482858201485056,negative,,,,"Cartago, Costa Rica",9.8638091,-83.91619349999999,Pacific Time (US & Canada),54.80707000000007,-128.27896999999996,6,2017-12-01,4
946413604978545024,negative,,,,,,,Madrid,40.42028000000005,-3.7057699999999727,16,2017-12-28,3
933610996584807936,negative,javidevicalvaro,,,,,,Dublin,53.3498053,-6.2603097,8,2017-11-23,3
940666348077814016,negative,KilliMR|Iberia,,,,,,Madrid,40.42028000000005,-3.7057699999999727,19,2017-12-12,1
948498993226699008,neutral,,,,,,,Madrid,40.42028000000005,-3.7057699999999727,10,2018-01-03,2
933122930522734976,neutral,Iberia,,,,,,Buenos Aires,-34.6036844,-58.3815591,0,2017-11-22,2
942557296265133952,positive,Iberia,,,,,,,,,0,2017-12-18,0
948165781187186944,negative,,,,,,,Amsterdam,52.3702157,4.895167900000001,12,2018-01-02,1
937646266766578048,positive,,,,,,,London,51.5073509,-0.1277583,11,2017-12-04,0
944353852450594944,negative,SupermanlopezN|Iberia|giroditalia,,,,,,,,,23,2017-12-22,4
931577421429723008,neutral,Iberia,,,,,,Buenos Aires,-34.6036844,-58.3815591,17,2017-11-17,4
943070534677523968,neutral,,,,"Santa Cruz de Tenerife, España",28.4636296,-16.2518467,London,51.5073509,-0.1277583,10,2017-12-19,1
936993541846438016,neutral,Iberia,,,,,,Eastern Time (US & Canada),37.51647579999999,-82.8067126,16,2017-12-02,5
950389973231975936,neutral,Pau_Vizcaino_|Desahogada|Desahogada,,,,,,Paris,48.856614,2.3522219,15,2018-01-08,0
944169282379960064,negative,SupermanlopezN,,,,,,Eastern Time (US & Canada),37.51647579999999,-82.8067126,11,2017-12-22,4
944170655376985984,neutral,,,,,,,Madrid,40.42028000000005,-3.7057699999999727,11,2017-12-22,4
942785104732196992,positive,,,,,,,Buenos Aires,-34.6036844,-58.3815591,15,2017-12-18,0
941536242646347008,neutral,Iberia,,,,,,,,,5,2017-12-15,4
936639668300500992,negative,Iberia,,,,,,,,,16,2017-12-01,4
936216289760203008,negative,AnaAngiolina|ostinus77,,,"Madrid, España",40.4167754,-3.7037902,Madrid,40.42028000000005,-3.7057699999999727,12,2017-11-30,3
942252412248748032,neutral,,,,,,,Buenos Aires,-34.6036844,-58.3815591,4,2017-12-17,6
930822841485980032,neutral,,,,,,,,,,15,2017-11-15,2
942815640867524992,negative,,,,,,,,,,17,2017-12-18,0
941710874934377984,positive,Juanihoponpop|Iberia,,,,,,,,,16,2017-12-15,4
932701103195554048,neutral,,,,,,,,,,20,2017-11-20,0
948389849903623936,positive,Iberia,,,,,,Central Time (US & Canada),37.09024,-95.712891,3,2018-01-03,2
936371944487837952,negative,Ryanair,,,,,,,,,23,2017-11-30,3
946467499553512960,negative,micahierro|Iberia,,,,,,Buenos Aires,-34.6036844,-58.3815591,19,2017-12-28,3
935257858245123968,positive,Iberia,,,,,,Pacific Time (US & Canada),54.80707000000007,-128.27896999999996,21,2017-11-27,0
935295842411581056,positive,KeinerJimenezA,,,"San José, Costa Rica",37.3382082,-121.8863286,Central America,12.7690126,-85.60236429999999,23,2017-11-27,0
926776441802579968,neutral,SirLoloVanHalen|MrMisingno,,,,,,,,,11,2017-11-04,5
926446373641376000,positive,,,,,,,Madrid,40.42028000000005,-3.7057699999999727,13,2017-11-03,4
926411150102814976,positive,Iberia,,,,,,Santiago,-33.43721999999997,-70.65001999999998,11,2017-11-03,4
926454157426478976,negative,jonkortajarena,,,,,,,,,14,2017-11-03,4
926180057588162048,negative,Iberia,,,,,,Madrid,40.42028000000005,-3.7057699999999727,20,2017-11-02,3
950372819287924992,negative,Avianca,,,,,,,,,14,2018-01-08,0
934182739271716992,negative,Ryanair,,,,,,Santiago,-33.43721999999997,-70.65001999999998,22,2017-11-24,4
944714160436257024,positive,Iberia,,,,,,,,,23,2017-12-23,5
949078349795741952,neutral,juliaberp_julia,,,"Madrid, Comunidad de Madrid",40.42028000000005,-3.7057699999999727,,,,0,2018-01-05,4
931408237521506048,neutral,Iberia,,,,,,,,,6,2017-11-17,4
923484774240604032,positive,,,,,,,Athens,37.9838096,23.7275388,9,2017-10-26,3
941091162366071040,negative,,,,"Siero, España",43.3915032,-5.6608158,Hawaii,21.439542579000033,-157.94363192999998,23,2017-12-13,2
935550967742902016,neutral,Iberia,,,,,,Caracas,10.4805937,-66.90360629999999,16,2017-11-28,1
950365956739608064,positive,Iberia,,,,,,,,,13,2018-01-08,0
950398436775547008,negative,Iberia,,,,,,Bogota,4.614960000000053,-74.06940999999995,16,2018-01-08,0
941651548031128064,positive,AvionRevueInt|Iberia,,,,,,Madrid,40.42028000000005,-3.7057699999999727,12,2017-12-15,4
941263103244856960,positive,GuillerCil|lanuevaespana|AeroAsturias|Iberia,,,,,,Madrid,40.42028000000005,-3.7057699999999727,11,2017-12-14,3
923485823839940992,neutral,,,,,,,,,,9,2017-10-26,3
944146092245048960,negative,Iberia,,,,,,London,51.5073509,-0.1277583,10,2017-12-22,4
930493951055942016,neutral,Iberia,,,,,,,,,17,2017-11-14,1
935920940415966976,negative,Iberia|SERNAC,,,,,,Santiago,-33.43721999999997,-70.65001999999998,17,2017-11-29,2
941634211043213056,negative,,,,,,,Pacific Time (US & Canada),54.80707000000007,-128.27896999999996,11,2017-12-15,4
941643432572973056,negative,,,,,,,Madrid,40.42028000000005,-3.7057699999999727,12,2017-12-15,4
944323070545800960,negative,,,,,,,Pacific Time (US & Canada),54.80707000000007,-128.27896999999996,21,2017-12-22,4
941814084814610048,neutral,,,,,,,Madrid,40.42028000000005,-3.7057699999999727,23,2017-12-15,4
925332577065373952,neutral,Iberia,,,,,,Madrid,40.42028000000005,-3.7057699999999727,12,2017-10-31,1
934009159128878976,negative,Iberia|CristiOnline,,,,,,Mountain Time (US & Canada),37.09024,-95.712891,10,2017-11-24,4
945123031583730944,neutral,Iberia|Iberia,,,,,,Eastern Time (US & Canada),37.51647579999999,-82.8067126,2,2017-12-25,0
930405064375758976,positive,Iberia,,,,,,Bogota,4.614960000000053,-74.06940999999995,12,2017-11-14,1
932806550594387968,positive,Iberia,,,,,,,,,3,2017-11-21,1
942515421437156992,neutral,,,,,,,Buenos Aires,-34.6036844,-58.3815591,22,2017-12-17,6
941734999270788992,neutral,,,,,,,Madrid,40.42028000000005,-3.7057699999999727,18,2017-12-15,4
934123709245394944,neutral,Iberia,,,,,,Buenos Aires,-34.6036844,-58.3815591,18,2017-11-24,4
931614875096317952,neutral,,,,,,,,,,20,2017-11-17,4
935102133128630016,neutral,hosteltur,,,,,,Madrid,40.42028000000005,-3.7057699999999727,11,2017-11-27,0
923616768706400000,negative,,,,,,,Pacific Time (US & Canada),54.80707000000007,-128.27896999999996,18,2017-10-26,3
932990037720957056,neutral,,,,,,,Madrid,40.42028000000005,-3.7057699999999727,15,2017-11-21,1
945582712206904960,neutral,AirNostrumLAM,,,,,,,,,9,2017-12-26,1
936308123270336000,negative,Iberia,,,,,,Madrid,40.42028000000005,-3.7057699999999727,18,2017-11-30,3
936233482891776000,neutral,LATAMAirlines,,,,,,Santiago,-33.43721999999997,-70.65001999999998,14,2017-11-30,3
940747951596560000,negative,,,,,,,,,,0,2017-12-13,2
948505628183588992,neutral,,,,,,,,,,10,2018-01-03,2
937581243893473024,negative,Ryanair,,,,,,,,,7,2017-12-04,0
940648925266136960,negative,,,,,,,Amsterdam,52.3702157,4.895167900000001,18,2017-12-12,1
947509439363518976,neutral,,,,,,,Pacific Time (US & Canada),54.80707000000007,-128.27896999999996,16,2017-12-31,6
944272852324371968,negative,Iberia,,,,,,,,,18,2017-12-22,4
932578035349336064,neutral,,,,,,,,,,11,2017-11-20,0
938117700836102016,negative,,,,,,,Pacific Time (US & Canada),54.80707000000007,-128.27896999999996,18,2017-12-05,1
936492850342171008,neutral,the_blume|santorendon|Avianca|Ryanair|vueling|vueling|Ryanair,,,,,,,,,7,2017-12-01,4
932779386469789952,neutral,Iberia,,,,,,Mexico City,19.431940000000054,-99.13314999999994,1,2017-11-21,1
947939379317789056,positive,mgd_1970|Iberia,,,"Mojácar, España",37.1220313,-1.8611011,Madrid,40.42028000000005,-3.7057699999999727,21,2018-01-01,0
943236892581154944,positive,lanuevaespana|Iberia,,,,,,Madrid,40.42028000000005,-3.7057699999999727,21,2017-12-19,1
944583145252417024,negative,Iberia,,,,,,Central Time (US & Canada),37.09024,-95.712891,14,2017-12-23,5
946785410746932992,negative,Iberia,,,,,,,,,16,2017-12-29,4
941694777514512000,negative,,,,,,,Madrid,40.42028000000005,-3.7057699999999727,15,2017-12-15,4
932974642649805056,negative,,,,,,,Amsterdam,52.3702157,4.895167900000001,14,2017-11-21,1
941366502028120064,neutral,,,,,,,Vienna,48.202540000000056,16.36880000000002,17,2017-12-14,3
946706234031427968,neutral,,,,,,,Athens,37.9838096,23.7275388,11,2017-12-29,4
940854679516392960,positive,elconfidencial,,,,,,Europe/Madrid,40.4167754,-3.7037902,8,2017-12-13,2
934930933509222016,neutral,Iberia,,,,,,Bogota,4.614960000000053,-74.06940999999995,23,2017-11-26,6
946109954808795008,negative,Iberia,,,,,,Madrid,40.42028000000005,-3.7057699999999727,20,2017-12-27,2
942888869128793984,negative,KojisanYT|Iberia,,,,,,Eastern Time (US & Canada),37.51647579999999,-82.8067126,22,2017-12-18,0
933119994421842048,positive,Iberia,,,,,,Buenos Aires,-34.6036844,-58.3815591,23,2017-11-21,1
945635699822342016,negative,,,,,,,Central Time (US & Canada),37.09024,-95.712891,12,2017-12-26,1
934795704882605952,positive,Ryanair,,,"Lisboa, Portugal",38.72639000000004,-9.149479999999926,Mexico City,19.431940000000054,-99.13314999999994,14,2017-11-26,6
941626244113846016,negative,kewika|Iberia,,,,,,,,,11,2017-12-15,4
941752947959931008,positive,,,,,,,Pacific Time (US & Canada),54.80707000000007,-128.27896999999996,19,2017-12-15,4
928586890244252032,neutral,RagheOyashi|Yavestu_|VideojuegosGAME,,,,,,Madrid,40.42028000000005,-3.7057699999999727,11,2017-11-09,3
936606920340852992,positive,Iberia,,,,,,Hawaii,21.439542579000033,-157.94363192999998,14,2017-12-01,4
934472718279430016,negative,,,,,,,Athens,37.9838096,23.7275388,17,2017-11-25,5
927243528048017024,negative,Iberia,,,,,,Amsterdam,52.3702157,4.895167900000001,18,2017-11-05,6
948576165064790016,negative,Iberia,,,,,,,,,15,2018-01-03,2
941221776834552064,neutral,,,,,,,Madrid,40.42028000000005,-3.7057699999999727,8,2017-12-14,3
949065772978098048,negative,Iberia,,,,,,Madrid,40.42028000000005,-3.7057699999999727,23,2018-01-04,3
936229957973500032,negative,,,,,,,,,,13,2017-11-30,3
941651514900217984,neutral,AvionRevueInt|Iberia,,,,,,Madrid,40.42028000000005,-3.7057699999999727,12,2017-12-15,4
933617673983987968,neutral,,,,,,,,,,8,2017-11-23,3
937985457358503936,neutral,flytovigo|turisriasbaixas|feprohos|TurismodeVigo|HotelesdeVigo|VigoAeropuerto|AeropuertoVGO,,,,,,,,,10,2017-12-05,1
928015523463524992,neutral,Iberia|Iberia,,,,,,Bogota,4.614960000000053,-74.06940999999995,21,2017-11-07,1
947231614093970944,positive,Sr_JOF|Titan123TJ|_LaCompagnie|Iberia,,,,,,Madrid,40.42028000000005,-3.7057699999999727,22,2017-12-30,5
940963912333315968,neutral,,,,,,,Monterrey,25.6866142,-100.3161126,15,2017-12-13,2
942333877875601024,negative,Iberia,,,,,,,,,10,2017-12-17,6
925082831931478016,negative,Iberia,,,,,,,,,19,2017-10-30,0
932690750806068992,negative,Iberia,,,,,,Madrid,40.42028000000005,-3.7057699999999727,19,2017-11-20,0
938163910124950016,neutral,Iberia,,,,,,Madrid,40.42028000000005,-3.7057699999999727,21,2017-12-05,1
943091770124054016,neutral,marianorajoy|PPopular,,,,,,Athens,37.9838096,23.7275388,12,2017-12-19,1
947835852352344064,positive,Iberia,,,,,,,,,14,2018-01-01,0
934792301578243968,neutral,wicho|Iberia,,,,,,Madrid,40.42028000000005,-3.7057699999999727,14,2017-11-26,6
943125880255271040,negative,Ryanair_ES|BrusselsAirport,,,"Bruselas, Bélgica",50.8503396,4.3517103,Athens,37.9838096,23.7275388,14,2017-12-19,1
931525392946663040,neutral,,,,,,,Madrid,40.42028000000005,-3.7057699999999727,14,2017-11-17,4
948946311910510976,negative,Beasimo|controladores|informativost5,,,,,,Amsterdam,52.3702157,4.895167900000001,15,2018-01-04,3
934346500813021056,negative,,,,,,,Santiago,-33.43721999999997,-70.65001999999998,9,2017-11-25,5
931525608131186944,neutral,,,,,,,America/Manaus,-3.1190275,-60.0217314,14,2017-11-17,4
928006339783164032,positive,Iberia|Iberia,,,,,,,,,21,2017-11-07,1
944500250982658048,positive,Iberia|Iberia,,,,,,Madrid,40.42028000000005,-3.7057699999999727,9,2017-12-23,5
926621169108882048,positive,Iberia,,,,,,Brasilia,-15.826691,-47.92182039999999,1,2017-11-04,5
944174214038385024,negative,tremendoviaje|Iberia,,,,,,London,51.5073509,-0.1277583,11,2017-12-22,4
941283879712907008,negative,,,,,,,Greenland,74.72711633200004,-41.34560937799995,12,2017-12-14,3
940550177999458048,negative,,,,"Amsterdam, Holanda",52.3702157,4.895167900000001,Madrid,40.42028000000005,-3.7057699999999727,11,2017-12-12,1
935638255701241984,positive,,,,,,,London,51.5073509,-0.1277583,22,2017-11-28,1
933693377102695936,positive,,,,,,,Central Time (US & Canada),37.09024,-95.712891,13,2017-11-23,3
923134973149942016,neutral,,,,,,,Madrid,40.42028000000005,-3.7057699999999727,10,2017-10-25,2
923444318198813056,negative,BinterCanarias,,,,,,London,51.5073509,-0.1277583,7,2017-10-26,3
933718227670139008,positive,Ryanair,,,,,,Athens,37.9838096,23.7275388,15,2017-11-23,3
927456110713373056,negative,,,,,,,Greenland,74.72711633200004,-41.34560937799995,8,2017-11-06,0
934217357203033984,positive,Iberia,,,,,,,,,0,2017-11-25,5
924967353405902976,positive,vueling|Ryanair,,,,,,Madrid,40.42028000000005,-3.7057699999999727,11,2017-10-30,0
940652520120180992,negative,ryanair|rudelafuente,,,,,,Madrid,40.42028000000005,-3.7057699999999727,18,2017-12-12,1
925046175102849024,neutral,,,,,,,,,,17,2017-10-30,0
945353700180184960,positive,Iberia,,,"San Cristóbal de la Laguna, España",28.4874009,-16.3159061,Madrid,40.42028000000005,-3.7057699999999727,18,2017-12-25,0
933281045683764992,neutral,VivaAerobus|Ryanair,,,,,,Central Time (US & Canada),37.09024,-95.712891,10,2017-11-22,2
935419049193897984,neutral,Iberia,,,,,,,,,8,2017-11-28,1
930499733461880960,negative,,,,,,,Bern,46.9479739,7.4474468,18,2017-11-14,1
927602530628055040,negative,Marcos67610735|matthewbennett,,,,,,,,,18,2017-11-06,0
940653152365371008,negative,Iberia|Iberia,,,,,,Eastern Time (US & Canada),37.51647579999999,-82.8067126,18,2017-12-12,1
942342856282386944,neutral,TheNorseWind,,,,,,Amsterdam,52.3702157,4.895167900000001,10,2017-12-17,6
942784924418966016,neutral,Iberia,,,,,,Madrid,40.42028000000005,-3.7057699999999727,15,2017-12-18,0
938123236482699008,negative,Iberia,,,,,,Madrid,40.42028000000005,-3.7057699999999727,19,2017-12-05,1
941359914387149056,neutral,,,,,,,Madrid,40.42028000000005,-3.7057699999999727,17,2017-12-14,3
930547420815090048,negative,Iberia,,,,,,,,,21,2017-11-14,1
946804109063188992,negative,Iberia,,,,,,,,,18,2017-12-29,4
927576869628792960,negative,enmachuk|Iberia,,,,,,Madrid,40.42028000000005,-3.7057699999999727,16,2017-11-06,0
934162345475022976,negative,,,,,,,Central Time (US & Canada),37.09024,-95.712891,20,2017-11-24,4
943105616138076032,negative,laprovincia_es|Ryanair|Ryanair_ES|vueling|vueling_victims|vuelin,,,,,,,,,13,2017-12-19,1
938210383571160960,neutral,,,,,,,,,,0,2017-12-06,2
936293842978050048,neutral,Iberia|AeroBarajas,,,,,,Madrid,40.42028000000005,-3.7057699999999727,18,2017-11-30,3
923273543718227968,positive,,,,,,,Pacific Time (US & Canada),54.80707000000007,-128.27896999999996,19,2017-10-25,2
934201505053380992,negative,,,,,,,Pacific Time (US & Canada),54.80707000000007,-128.27896999999996,23,2017-11-24,4
946058164889357952,negative,,,,,,,Madrid,40.42028000000005,-3.7057699999999727,16,2017-12-27,2
946444700512412032,negative,loquepajque|Iberia|Vueling,,,,,,Madrid,40.42028000000005,-3.7057699999999727,18,2017-12-28,3
948998279928406016,positive,,,,,,,Pacific Time (US & Canada),54.80707000000007,-128.27896999999996,19,2018-01-04,3
935165781020742016,negative,,,,,,,Paris,48.856614,2.3522219,15,2017-11-27,0
931475368669798016,positive,Iberia,,,,,,Madrid,40.42028000000005,-3.7057699999999727,10,2017-11-17,4
941016794575319040,neutral,CarlosAlmanzarR,,,,,,,,,18,2017-12-13,2
944641358173785984,neutral,AParayas,,,,,,Europe/Madrid,40.4167754,-3.7037902,18,2017-12-23,5
940685726143806976,negative,,,,,,,Pacific Time (US & Canada),54.80707000000007,-128.27896999999996,20,2017-12-12,1
941062947299910016,negative,British_Airways,,,,,,,,,21,2017-12-13,2
941759861657932032,neutral,vueling,,,,,,Buenos Aires,-34.6036844,-58.3815591,20,2017-12-15,4
942330373358412032,neutral,Iberia,,,,,,Madrid,40.42028000000005,-3.7057699999999727,9,2017-12-17,6
942653718922702976,positive,,,,,,,Madrid,40.42028000000005,-3.7057699999999727,7,2017-12-18,0
923414114277428992,negative,,,,,,,Athens,37.9838096,23.7275388,5,2017-10-26,3
923558240213926016,negative,,,,,,,Madrid,40.42028000000005,-3.7057699999999727,14,2017-10-26,3
926986806826061952,negative,Iberia|Iberia,,,,,,,,,1,2017-11-05,6
946148725637950976,neutral,Iberia,,,,,,,,,22,2017-12-27,2
946674646040104960,negative,,,,"Alicante, España",38.3459963,-0.4906855,Madrid,40.42028000000005,-3.7057699999999727,9,2017-12-29,4
937329620050960000,neutral,,,,,,,,,,14,2017-12-03,6
930038128907293056,positive,ZRHworker|zrh_airport|Iberia|swissspotter|patmurphy747|joelat___|Airbus|SimonHeinz3,,,,,,,,,11,2017-11-13,0
946444589321408000,positive,,,,,,,Madrid,40.42028000000005,-3.7057699999999727,18,2017-12-28,3
946023670006402944,neutral,luisguillermosr,,,,,,Central America,12.7690126,-85.60236429999999,14,2017-12-27,2
930825043164237952,positive,aeromexico,,,Estados Unidos,37.09024,-95.712891,,,,15,2017-11-15,2
948547620485632000,positive,,,,,,,,,,13,2018-01-03,2
934093171017043968,negative,CincoDiascom,,,,,,Amsterdam,52.3702157,4.895167900000001,16,2017-11-24,4
930914557400354944,negative,,,,,,,Madrid,40.42028000000005,-3.7057699999999727,21,2017-11-15,2
948620384999497984,negative,,,,,,,Greenland,74.72711633200004,-41.34560937799995,18,2018-01-03,2
926358385343245952,negative,,,,,,,,,,8,2017-11-03,4
948716535610315008,negative,,,,,,,Pacific Time (US & Canada),54.80707000000007,-128.27896999999996,0,2018-01-04,3
931581999403405056,neutral,Iberia,,,,,,Buenos Aires,-34.6036844,-58.3815591,17,2017-11-17,4
934640458239790976,positive,Iberia,,,,,,,,,4,2017-11-26,6
925051237174833024,neutral,Ryanair,,,,,,Madrid,40.42028000000005,-3.7057699999999727,17,2017-10-30,0
937070979448279040,positive,Iberia,,,,,,Athens,37.9838096,23.7275388,21,2017-12-02,5
941634010928819968,neutral,,,,,,,Madrid,40.42028000000005,-3.7057699999999727,11,2017-12-15,4
950372086060642944,positive,Iberia,,,,,,Caracas,10.4805937,-66.90360629999999,14,2018-01-08,0
940989881957921024,negative,Iberia,,,,,,,,,17,2017-12-13,2
946876061710733056,positive,lapatrii|IBERIA|ultimallamada_,,,,,,Eastern Time (US & Canada),37.51647579999999,-82.8067126,22,2017-12-29,4
925123186097836032,positive,SamsungEspana|Iberia,,,,,,,,,22,2017-10-30,0
941887976145026944,neutral,abc_es,,,,,,London,51.5073509,-0.1277583,4,2017-12-16,5
934814376720327040,positive,Iberia,,,,,,Bogota,4.614960000000053,-74.06940999999995,16,2017-11-26,6
938151142466424960,negative,Chapss,,,,,,Mexico City,19.431940000000054,-99.13314999999994,21,2017-12-05,1
948210742590935040,negative,,,,"Santiago de Compostela, España",42.87683000000004,-8.54431999999997,,,,15,2018-01-02,1
942659806573351040,negative,lorelyni|Iberia,,,"Barcelona, España",41.388040000000046,2.1700100000000475,Madrid,40.42028000000005,-3.7057699999999727,7,2017-12-18,0
946757475621064960,neutral,,,,,,,Madrid,40.42028000000005,-3.7057699999999727,14,2017-12-29,4
943148314236785024,neutral,,,,,,,,,,15,2017-12-19,1
932903326689227008,neutral,Iberia,,,,,,Pacific Time (US & Canada),54.80707000000007,-128.27896999999996,9,2017-11-21,1
926940930275512064,positive,Iberia,,,,,,Buenos Aires,-34.6036844,-58.3815591,22,2017-11-04,5
935546697660419968,positive,,,,,,,,,,16,2017-11-28,1
948065597509853056,negative,,,,,,,Central Time (US & Canada),37.09024,-95.712891,5,2018-01-02,1
937019080577638016,neutral,cbellolio|Iberia,,,,,,,,,18,2017-12-02,5
944217183726592000,negative,,,,,,,Pacific Time (US & Canada),54.80707000000007,-128.27896999999996,14,2017-12-22,4
941425747389955968,negative,Iberia,,,,,,Madrid,40.42028000000005,-3.7057699999999727,21,2017-12-14,3
934126644473852032,positive,Iberia,,,,,,,,,18,2017-11-24,4
950443162291655040,neutral,Iberia|AirEuropa,,,,,,,,,19,2018-01-08,0
930408786849944064,positive,Ryanair,,,,,,Madrid,40.42028000000005,-3.7057699999999727,12,2017-11-14,1
941254844152795008,negative,,,,,,,,,,10,2017-12-14,3
926974639947084032,negative,YouTube,,,,,,Madrid,40.42028000000005,-3.7057699999999727,0,2017-11-05,6
947362337090162944,neutral,iberia,,,,,,,,,7,2017-12-31,6
940946549454057984,positive,Iberia,,,"Santiago, Chile",-33.4488897,-70.6692655,,,,14,2017-12-13,2
943102644415095040,neutral,,,,,,,Madrid,40.42028000000005,-3.7057699999999727,12,2017-12-19,1
930557090325820032,positive,informacion_es,,,,,,,,,22,2017-11-14,1
938399446446099968,positive,jatirado|Iberia|coral_cantoria|MarMarolayo|LauraAguirreArt,,,"Buenaventura, España",3.8830471,-77.01972119999999,,,,13,2017-12-06,2
935902566080228992,neutral,iberiaexpress|CBalear,,,,,,,,,16,2017-11-29,2
938369725159165952,neutral,investpacific|AeropuertoCali|elpaiscali|aerocali|aossa77|OccidenteCCI|ANI_Colombia|CRCValle|CIEValle,,,,,,,,,11,2017-12-06,2
941621593838678016,negative,rte,,,,,,Lisbon,38.7222524,-9.1393366,10,2017-12-15,4
946396418520093056,positive,,,,,,,Bogota,4.614960000000053,-74.06940999999995,15,2017-12-28,3
930743775114220032,negative,Iberia,,,,,,Madrid,40.42028000000005,-3.7057699999999727,10,2017-11-15,2
949011445869661952,negative,,,,,,,Madrid,40.42028000000005,-3.7057699999999727,20,2018-01-04,3
928025084232690944,neutral,Iberia|Iberia,,,"Bello, Colombia",6.340340000000026,-75.55915999999996,Bogota,4.614960000000053,-74.06940999999995,22,2017-11-07,1
945676311799960064,neutral,Iberia,,,,,,London,51.5073509,-0.1277583,15,2017-12-26,1
926083214216777984,positive,Ryanair_ES,,,,,,Pacific Time (US & Canada),54.80707000000007,-128.27896999999996,13,2017-11-02,3
942519150202716032,neutral,,,,,,,Madrid,40.42028000000005,-3.7057699999999727,22,2017-12-17,6
930161109532925952,negative,hoyextremadura|valentingarciag,,,,,,Ljubljana,46.0569465,14.5057515,19,2017-11-13,0
945378543533462016,neutral,Iberia,,,Guatemala,15.697237961000042,-90.36397945999994,,,,19,2017-12-25,0
942315019777257984,negative,Iberia|MgfMonica,,,,,,,,,8,2017-12-17,6
932935156310168064,positive,Iberia,,,,,,,,,11,2017-11-21,1
934093961542631936,neutral,Iberia,,,,,,,,,16,2017-11-24,4
937073065518861952,negative,Iberia,,,,,,Buenos Aires,-34.6036844,-58.3815591,21,2017-12-02,5
943087068821016064,neutral,hosteltur,,,,,,Madrid,40.42028000000005,-3.7057699999999727,11,2017-12-19,1
937350202398269952,neutral,Ryanair,,,"Frankfurt am Main, Alemania",50.1109221,8.6821267,,,,15,2017-12-03,6
933647446651145984,negative,,,,,,,,,,10,2017-11-23,3
934539490831622016,neutral,Floxie10|SirChandlerBlog|carreteandoblog,,,,,,,,,21,2017-11-25,5
935171401455153024,neutral,Iberia,,,,,,Bogota,4.614960000000053,-74.06940999999995,15,2017-11-27,0
927507140981469056,neutral,,,,,,,Mexico City,19.431940000000054,-99.13314999999994,12,2017-11-06,0
925295482209030016,negative,infobae|Iberia,,,,,,,,,9,2017-10-31,1
933586648750788992,negative,bbcmundo,,,,,,,,,6,2017-11-23,3
931367715276754944,neutral,Iberia,,,,,,,,,3,2017-11-17,4
932917276990467968,negative,Iberia,,,,,,Madrid,40.42028000000005,-3.7057699999999727,10,2017-11-21,1
944163298169277952,positive,,,,,,,Madrid,40.42028000000005,-3.7057699999999727,11,2017-12-22,4
937086693919904000,negative,Iberia,,,,,,Central America,12.7690126,-85.60236429999999,22,2017-12-02,5
933800208533806976,positive,Iberia,,,,,,Buenos Aires,-34.6036844,-58.3815591,20,2017-11-23,3
940979313540784000,positive,,,,,,,Madrid,40.42028000000005,-3.7057699999999727,16,2017-12-13,2
941266796245586048,neutral,,,,,,,Hawaii,21.439542579000033,-157.94363192999998,11,2017-12-14,3
945929686437256960,neutral,,,,,,,Pacific Time (US & Canada),54.80707000000007,-128.27896999999996,8,2017-12-27,2
934812775154582016,neutral,ahivachikitaaaa,,,,,,Madrid,40.42028000000005,-3.7057699999999727,15,2017-11-26,6
948667283156717952,negative,Iberia|Iberia,,,,,,Amsterdam,52.3702157,4.895167900000001,21,2018-01-03,2
941365946702269952,neutral,,,,,,,Pacific Time (US & Canada),54.80707000000007,-128.27896999999996,17,2017-12-14,3
948871314533732992,positive,,,,,,,,,,10,2018-01-04,3
923602118837264000,negative,Iberia,,,,,,,,,17,2017-10-26,3
940602934676606976,negative,iberia,,,,,,,,,15,2017-12-12,1
940714171599080960,negative,,,,,,,,,,22,2017-12-12,1
923904175989318016,negative,SamsungEspana|Iberia,,,,,,,,,13,2017-10-27,4
926904526136856064,positive,rafaelcerro|Iberia|MarMarolayo|CNNEE|gloris72|beryere|Beatrizxy|CColorve|JulioMazziotti|darthcerbero,,,,,,Madrid,40.42028000000005,-3.7057699999999727,20,2017-11-04,5
931188036708241024,positive,Iberia,,,,,,Santiago,-33.43721999999997,-70.65001999999998,15,2017-11-16,3
933742537445175040,negative,AlejandraIsasti|InfoViajera,,,,,,,,,17,2017-11-23,3
941432163848936960,neutral,Iberia,,,,,,,,,22,2017-12-14,3
946046346770907008,negative,cecijunomusic|MakiAdum,,,,,,Central Time (US & Canada),37.09024,-95.712891,15,2017-12-27,2
935733985006838016,neutral,,,,"Palma, España",39.571480000000065,2.646940000000029,,,,4,2017-11-29,2
931347948151169024,neutral,Iberia,,,,,,Santiago,-33.43721999999997,-70.65001999999998,2,2017-11-17,4
923184437260669056,positive,,,,,,,Central Time (US & Canada),37.09024,-95.712891,13,2017-10-25,2
948651573042823040,neutral,,,,,,,,,,20,2018-01-03,2
933792114328113024,positive,,,,,,,West Central Africa,2.3184621,19.5687103,20,2017-11-23,3
933382425027251968,neutral,Iberia,,,,,,Eastern Time (US & Canada),37.51647579999999,-82.8067126,17,2017-11-22,2
931316444662558976,neutral,Iberia,,,,,,Buenos Aires,-34.6036844,-58.3815591,0,2017-11-17,4
927548312428925056,neutral,,,,,,,,,,14,2017-11-06,0
930446126876167936,positive,,,,"Gerona, Cataluña",41.9794005,2.8214264,Madrid,40.42028000000005,-3.7057699999999727,14,2017-11-14,1
946490592288280064,negative,Iberia,,,,,,,,,21,2017-12-28,3
